,COD_PERIODO,COD_PAIS,TARGET,ALCANCE,ESTRUCTURA_VENTA,COD_SUBESTRATEGIA,DES_SUBESTRATEGIA,COD_CUC,COD_UNIDAD_NEGOCIO,DES_UNIDAD_NEGOCIO,COD_MARCA,DES_MARCA,DES_CLASE,COD_CATEGORIA,DES_CATEGORIA,COD_TIPOSOLO,DES_TIPOSOLO,ES_EMPAQUE,ES_MUESTRA,DES_CUC,PRECIO_NORMAL,PRECIO_OFERTA,FACTOR_REPETICION,REAL_VENTA_NETA_MONEDA_LOCAL,OFFER_UNIT_DSCT,OFFER_DSCT,PUP,DESLINEA,DESSUBCATEGORIA,DESESTATUS,ANIOCAMPANAINTRO
8413,202404,PE,CONSULTORA,MASIVO,4688_4941_62101_62101,999,VOLUMEN,200090313,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,41,NUTRITIVAS REVITALIZADORA,0,0,LB NOCTURNE OJOS 15G,118.0,25.63,2.0,0.0,0.782797,0.78279,0.0,NOCTURNE,PARA OJOS,ANTES DE APARECER (NUEVO),202514.0
8414,202318,PE,CONSULTORA,MASIVO,1338_1451_35079_35079,999,VOLUMEN,200082170,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,41,NUTRITIVAS REVITALIZADORA,0,0,LB NOCTURNE 30ML,152.0,23.74,3.0,30119.52,0.843816,0.812352,0.010827,NOCTURNE,PARA ROSTRO,ACTIVO,202016.0
8416,202301,PE,CONSULTORA,MASIVO,1122_1234_361161_361161,999,VOLUMEN,P0261097007,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,20,BASE,0,0,LB BASE PRO DEFENSE 30 ML,117.0,52.9,1.0,25418.61,0.547863,0.547863,0.004673,L'BEL,PARA ROSTRO,LIQUIDACIÓN,202312.0
8418,202402,PE,CONSULTORA,MASIVO,2376_2543_43639_43639,2,SET,200080229,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,366,ADULTOS,0,0,LB LIGNE EXPERTE ELIXIR 90ML,86.0,30.66,1.0,4234.77,0.643488,0.643506,0.001355,LIGNE EXPERTE,TRATAMIENTO CAPILAR,ACTIVO,201401.0
8423,202317,PE,CONSULTORA,MASIVO,1261_1340_30844_30844,2,SET,200095864,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,11,PERFUMES,0,0,LB MON L'BEL 40ML,208.0,67.75,1.0,21647.26,0.674279,0.677778,0.002583,MON L'BEL,FEMENINO,ANTES DE APARECER (NUEVO),202510.0
8426,202307,PE,CONSULTORA,MASIVO,3610_3771_393633_393633,3,SET,200090688,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,41,NUTRITIVAS REVITALIZADORA,0,0,LB CONCENTRE ULTRAFIRM 50ML,270.0,80.76,1.0,3901.08,0.700889,0.700898,0.000413,CONCENTRE TOTAL,PARA ROSTRO,ANTES DE APARECER (NUEVO),198601.0
8428,202310,PE,CONSULTORA,MASIVO,3087_3360_408830_408830,1,INDIVIDUAL,200104411,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,13,COLONIA DE BAÑO,0,0,LB SPA NECTARINE COL 100ML,96.0,24.9,1.0,13926.04,0.740625,0.740625,0.004787,SPA COLLECTION NECTARINE,FAMILIAR BAÑO,A DESCONTINUAR CONGELADO,202110.0
8431,202211,PE,CONSULTORA,MASIVO,1115_1203_316926_316926,999,VOLUMEN,200050981,10,COSMETICOS,A,LBEL,TRATAMIENTO CORPORAL,9,TRATAMIENTO CORPORAL,383,HUMECTANTES-NUTRITIVAS,0,0,LB MITHYKA LOC PERF 160ML,76.0,0.0,4.0,0.0,1.0,0.823158,0.012313,MITHYKA,CUERPO,INACTIVO,201401.0
8432,202212,PE,CONSULTORA,MASIVO,1163_1269_322011_322011,999,VOLUMEN,200101369,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB MITHYKA ELIXIR PARFUM 50 ML,165.0,67.9,1.0,25317.62,0.588485,0.588485,0.003303,MITHYKA ELIXIR,DAMAS,ACTIVO,202107.0
8438,202313,PE,CONSULTORA,MASIVO,1065_1101_14511_14511,999,VOLUMEN,200106554,10,COSMETICOS,A,LBEL,FRAGANCIAS,12,MUESTRAS COSMETICOS,13,COLONIA DE BAÑO,0,0,LB SPA NECTARINE PROB 2ML,1.9,1.02,20.0,18.15,0.463158,0.463158,0.000156,SPA COLLECTION NECTARINE,FRAGANCIAS,A DESCONTINUAR CONGELADO,202109.0
8442,202314,PE,CONSULTORA,MASIVO,1401_1674_18969_18969,999,VOLUMEN,200113540,10,COSMETICOS,A,LBEL,TRATAMIENTO CORPORAL,9,TRATAMIENTO CORPORAL,45,BRONCEADORES-BLOQUEADORES,0,0,LB DEFENSE ROS&CUE FPS100 70ML,118.0,47.9,1.0,21837.44,0.594068,0.594068,0.003973,DEFENSE TOTAL,CUERPO,ANTES DE APARECER (NUEVO),201401.0
8451,202308,PE,CONSULTORA,MASIVO,4236_5030_4972_4972,999,VOLUMEN,200051255,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB HOMME 033 100ML,191.0,68.75,2.0,582.65,0.640052,0.640052,7.3e-05,HOMME 033,CABALLEROS,INACTIVO,201401.0
8460,202311,PE,CONSULTORA,MASIVO,1037_1235_6347_6347,991,INDIVIDUAL,200058729,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,74,CUIDADO SOLAR,0,0,LB DEFENSE TOTAL SCOLOR 30ML,108.0,0.0,1.0,0.0,1.0,0.754231,0.010756,DEFENSE TOTAL,PARA ROSTRO,Inactivo,
8462,202404,PE,CONSULTORA,MASIVO,947_1078_56014_56014,999,VOLUMEN,200050979,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB MITHYKA 50ML,168.0,44.9,1.0,0.0,0.732738,0.732738,0.0,MITHYKA,DAMAS,Inactivo,
8464,202404,PE,CONSULTORA,MASIVO,790_865_55801_55801,1,INDIVIDUAL,P0602155124,50,APOYO,A,LBEL,PROMOCIONES DE 3ROS,72,PROMOCION USUARIOS,28,CAJA,1,0,,18.0,4.0,1.0,0.0,0.777778,0.777778,0.0,,,,
8465,202304,PE,CONSULTORA,MASIVO,1044_1111_374835_374835,2,SET,200050979,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB MITHYKA 50ML,165.0,46.41,1.0,27373.68,0.718727,0.714141,0.0052,MITHYKA,DAMAS,Inactivo,
8470,202206,PE,CONSULTORA,MASIVO,1211_1282_292663_292663,2,SET,210095212,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,44,MASCARILLA FACIAL,0,0,LB BIO MASCARILLA TELA 1 UN,32.0,17.0,1.0,1390.86,0.46875,0.60942,0.000765,BIO RESIST,PARA ROSTRO,INACTIVO,202104.0
8471,202306,PE,CONSULTORA,MASIVO,1286_1779_385412_385412,999,VOLUMEN,200107828,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,366,ADULTOS,0,0,LB EXPERTÉ SH DAÑOS 300 ML,46.0,16.95,2.0,7152.11,0.631522,0.631522,0.003673,EXPERTÉ,SHAMPOO,ACTIVO,202302.0
8475,202305,PE,CONSULTORA,MASIVO,3122_4021_382528_382528,2,SET,200082170,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,41,NUTRITIVAS REVITALIZADORA,0,0,LB NOCTURNE 30ML,144.0,45.75,1.0,8141.7,0.682292,0.682282,0.001578,NOCTURNE,PARA ROSTRO,ACTIVO,202016.0
8477,202404,PE,CONSULTORA,MASIVO,798_873_55809_55809,1,INDIVIDUAL,P0602155125,50,APOYO,A,LBEL,PROMOCIONES DE 3ROS,72,PROMOCION USUARIOS,28,CAJA,1,0,,5.0,5.0,1.0,0.0,0.0,0.0,0.0,,,,
8481,202212,PE,CONSULTORA,MASIVO,3154_3271_324055_324055,2,SET,200037781,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB SATIN ROUGE 50ML,182.0,58.27,1.0,5086.14,0.679835,0.699096,0.000773,IRRESISTIBLE,DAMAS,Inactivo,
8482,202310,PE,CONSULTORA,MASIVO,1073_1125_406497_406497,3,SET,P0280076000,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,91,POLVOS,0,0,LB POLVOS CONTROL BRILLO 9G,98.0,29.86,1.0,42140.41,0.695306,0.678713,0.012409,EFFET PARFAIT,PARA ROSTRO,INACTIVO,201401.0
8485,202307,PE,CONSULTORA,MASIVO,4128_4624_394568_394568,999,VOLUMEN,200067093,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,37,LIMPIADORA-DEMAQUILLADORA,0,0,LB ESSENTIAL MICELAR 180ML,74.0,28.2,3.0,143.38,0.618919,0.618919,4.3e-05,HIDRATANTE CALMANTE,PARA ROSTRO,INACTIVO,201401.0
8486,202301,PE,CONSULTORA,MASIVO,3173_3648_363664_363664,991,INDIVIDUAL,P0279074000,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,27,LAPIZ LABIAL,0,0,LB LABIAL INFINI 2G,62.0,14.9,1.0,21179.91,0.759677,0.759677,0.013738,INFINI,PARA LABIOS,ACTIVO,202102.0
8491,202305,PE,CONSULTORA,MASIVO,1467_1932_379903_379903,2,SET,200104393,10,COSMETICOS,A,LBEL,TRATAMIENTO CORPORAL,9,TRATAMIENTO CORPORAL,383,HUMECTANTES-NUTRITIVAS,0,0,LB LIASSON LOC PERF 160 ML DTV,82.0,27.6,1.0,12092.63,0.663415,0.658633,0.003867,L'ECLAT,CUERPO,DUAL PLANNING,202103.0
8501,202312,PE,CONSULTORA,MASIVO,1175_1307_10392_10392,999,VOLUMEN,P0261052003,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,27,LAPIZ LABIAL,0,0,LB LABIAL INFINI ABSOLU 7G,66.0,24.95,2.0,21.14,0.62197,0.62197,7e-06,L'BEL,PARA LABIOS,A DESCONTINUAR CONGELADO,202312.0
8505,202308,PE,CONSULTORA,MASIVO,3703_3860_3711_3711,3,SET,200090688,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,41,NUTRITIVAS REVITALIZADORA,0,0,LB CONCENTRE ULTRAFIRM 50ML,270.0,80.7,1.0,1299.41,0.701111,0.701101,0.000139,CONCENTRE TOTAL,PARA ROSTRO,ANTES DE APARECER (NUEVO),198601.0
8507,202205,PE,CONSULTORA,MASIVO,1248_1356_287849_287849,999,VOLUMEN,200059602,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,41,NUTRITIVAS REVITALIZADORA,0,0,LB CONCENTRE ROSTRO 50G,290.0,90.0,2.0,28677.54,0.689655,0.746294,0.002945,CONCENTRE TOTAL,PARA ROSTRO,A DESCONTINUAR CONGELADO,202305.0
8509,202217,PE,CONSULTORA,MASIVO,1420_1472_350811_350811,999,VOLUMEN,200037781,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB SATIN ROUGE 50ML,188.0,39.98,5.0,17414.51,0.78734,0.751291,0.003601,IRRESISTIBLE,DAMAS,Inactivo,
8510,202305,PE,CONSULTORA,MASIVO,3767_4692_383383_383383,999,VOLUMEN,200080229,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,366,ADULTOS,0,0,LB LIGNE EXPERTE ELIXIR 90ML,96.0,32.95,2.0,20217.68,0.656771,0.656771,0.005416,LIGNE EXPERTE,TRATAMIENTO CAPILAR,ACTIVO,201401.0
8513,202404,PE,CONSULTORA,MASIVO,947_1082_56018_56018,999,VOLUMEN,200050979,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB MITHYKA 50ML,168.0,39.99,8.0,0.0,0.761964,0.847366,0.0,MITHYKA,DAMAS,Inactivo,
8514,202313,PE,CONSULTORA,MASIVO,2989_3599_17104_17104,999,VOLUMEN,200051255,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB HOMME 033 100ML,196.0,59.3,3.0,11759.3,0.697449,0.697449,0.001743,HOMME 033,CABALLEROS,INACTIVO,201401.0
8517,202207,PE,CONSULTORA,MASIVO,2898_3003_299392_299392,1,INDIVIDUAL,200104067,10,COSMETICOS,A,LBEL,TRATAMIENTO CORPORAL,9,TRATAMIENTO CORPORAL,383,HUMECTANTES-NUTRITIVAS,0,0,LB SPA COLL CR MAN VER 75G,45.0,14.9,1.0,719.89,0.668889,0.607895,0.000435,SPA COLLECTION,MANOS,LIQUIDACIÓN,202102.0
8518,202209,PE,CONSULTORA,MASIVO,4045_4178_309929_309929,999,VOLUMEN,200080229,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,4,CUIDADO PERSONAL,366,ADULTOS,0,0,LB LIGNE EXPERTE ELIXIR 90ML,168.0,32.45,2.0,21285.0,0.806845,0.806845,0.006077,LIGNE EXPERTE,TRATAMIENTO CAPILAR,ACTIVO,201401.0
8524,202316,PE,CONSULTORA,MASIVO,1283_1427_26751_26751,999,VOLUMEN,P0279060007,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,86,DELINEADOR OJOS,0,0,LB DELINEADOR LINER D'IMPACT 1,66.0,19.9,1.0,5833.66,0.698485,0.706373,0.002446,L'BEL,PARA OJOS,Inactivo,
8528,202217,PE,CONSULTORA,MASIVO,3146_3639_353033_353033,2,SET,200072404,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,04,CUIDADO PERSONAL,230,ROLL-ON,0,0,LB DRY EFFECT DESO ROLL 50ML,26.0,8.5,1.0,1800.05,0.673077,0.673214,0.001751,DRY EFFECT 48,DESODORANTES,INACTIVO,201818.0
8530,202317,PE,CONSULTORA,MASIVO,1120_1199_30688_30688,1,INDIVIDUAL,200058729,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,074,CUIDADO SOLAR,0,0,LB DEFENSE TOTAL SCOLOR 30ML,108.0,19.9,1.0,68120.72,0.815741,0.815741,0.027683,DEFENSE TOTAL,PARA ROSTRO,Inactivo,
8534,202313,PE,CONSULTORA,MASIVO,1065_1100_14510_14510,999,VOLUMEN,200099199,10,COSMETICOS,A,LBEL,FRAGANCIAS,12,MUESTRAS COSMETICOS,001,COLONIA Y O EAU DE TOILETE,0,0,LB BLEU SUPREME PARF PROB 2 ML,1.9,1.16,15.0,1.96,0.389474,0.389474,1.5e-05,BLEU SUPREME,FRAGANCIAS,A DESCONTINUAR BAJO ANALI,202104.0
8538,202305,PE,CONSULTORA,MASIVO,1471_1936_379907_379907,2,SET,200059602,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,041,NUTRITIVAS REVITALIZADORA,0,0,LB CONCENTRE ROSTRO 50G,310.0,99.58,1.0,69031.02,0.678774,0.677292,0.006119,CONCENTRE TOTAL,PARA ROSTRO,A DESCONTINUAR CONGELADO,202305.0
8540,202401,PE,CONSULTORA,MASIVO,1053_1100_38758_38758,2,SET,P0602155136,50,APOYO,A,LBEL,PROMOCIONES DE 3ROS,72,PROMOCION USUARIOS,033,BOLSA,1,0,,3.0,0.0,1.0,0.0,1.0,0.725076,0.003916,,,,
8543,202317,PE,CONSULTORA,MASIVO,2623_2850_32460_32460,2,SET,200050979,10,COSMETICOS,A,LBEL,FRAGANCIAS,01,FRAGANCIAS,001,COLONIA Y O EAU DE TOILETE,0,0,LB MITHYKA 50ML,168.0,46.98,1.0,1035.06,0.720357,0.746483,0.000178,MITHYKA,DAMAS,Inactivo,
8557,202207,PE,CONSULTORA,MASIVO,2902_3007_299406_299406,3,SET,P0261052003,10,COSMETICOS,A,LBEL,MAQUILLAJE,02,MAQUILLAJE,027,LAPIZ LABIAL,0,0,LB LABIAL INFINI ABSOLU 7G,58.0,19.23,1.0,146.7,0.668448,0.778,7.6e-05,L'BEL,PARA LABIOS,A DESCONTINUAR CONGELADO,202312.0
8559,202212,PE,CONSULTORA,MASIVO,1158_1248_321990_321990,999,VOLUMEN,200099198,10,COSMETICOS,A,LBEL,FRAGANCIAS,01,FRAGANCIAS,001,COLONIA Y O EAU DE TOILETE,0,0,LB BLEU SUPREME 90ML,150.0,69.9,1.0,3258.2,0.534,0.540132,0.000413,BLEU SUPREME,CABALLEROS,ANTES DE APARECER (NUEVO),202301.0
8572,202214,PE,CONSULTORA,MASIVO,1185_1294_333468_333468,999,VOLUMEN,200101369,10,COSMETICOS,A,LBEL,FRAGANCIAS,01,FRAGANCIAS,001,COLONIA Y O EAU DE TOILETE,0,0,LB MITHYKA ELIXIR PARFUM 50 ML,165.0,43.5,2.0,4497.53,0.736364,0.739475,0.000926,MITHYKA ELIXIR,DAMAS,ACTIVO,202107.0
8578,202216,PE,CONSULTORA,MASIVO,1193_1333_344348_344348,999,VOLUMEN,210066158,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,04,CUIDADO PERSONAL,232,AEROSOL,0,0,LB DRY EFFECT DESO SPRAY 125ML,38.0,14.95,2.0,45408.06,0.606579,0.606579,0.026091,DRY EFFECT 48,DESODORANTES,INACTIVO,202012.0
8585,202318,PE,CONSULTORA,MASIVO,1050_1127_34720_34720,1,INDIVIDUAL,200110734,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,041,NUTRITIVAS REVITALIZADORA,0,0,LB CONCE TO SUERO RET TER 28ML,154.0,49.9,1.0,20383.71,0.675974,0.675974,0.003486,CONCENTRE TOTAL,PARA ROSTRO,A DESCONTINUAR CONGELADO,202308.0
8586,202304,PE,CONSULTORA,MASIVO,1086_1199_374937_374937,999,VOLUMEN,200113244,10,COSMETICOS,A,LBEL,FRAGANCIAS,01,FRAGANCIAS,011,PERFUMES,0,0,LB MITHYKA LIBERTE PERF 50ML,167.0,30.75,1.0,5264.12,0.815868,0.81916,0.001509,MITHYKA LIBERTE,DAMAS,A DESCONTINUAR CONGELADO,201401.0
8587,202218,PE,CONSULTORA,MASIVO,3728_4020_358657_358657,1,INDIVIDUAL,200098633,10,COSMETICOS,A,LBEL,FRAGANCIAS,01,FRAGANCIAS,001,COLONIA Y O EAU DE TOILETE,0,0,LB ROSE D'AMELIE 45ML,160.0,49.9,1.0,1776.18,0.688125,0.705315,0.000305,ROSE D'AMELIE,DAMAS,A DESCONTINUAR BAJO ANALI,202016.0
8593,202307,PE,CONSULTORA,MASIVO,1368_1465_391312_391312,999,VOLUMEN,200067093,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,037,LIMPIADORA-DEMAQUILLADORA,0,0,LB ESSENTIAL MICELAR 180ML,74.0,30.0,1.0,1830.25,0.594595,0.709159,0.000543,HIDRATANTE CALMANTE,PARA ROSTRO,INACTIVO,201401.0
8596,202209,PE,CONSULTORA,MASIVO,1154_1197_306703_306703,2,SET,P0602155136,50,APOYO,A,LBEL,PROMOCIONES DE 3ROS,72,PROMOCION USUARIOS,033,BOLSA,1,0,,3.0,0.0,1.0,0.0,1.0,0.66555,0.008149,,,,
8601,202317,PE,CONSULTORA,MASIVO,1356_1532_31106_31106,999,VOLUMEN,200105074,10,COSMETICOS,A,LBEL,FRAGANCIAS,12,MUESTRAS COSMETICOS,001,COLONIA Y O EAU DE TOILETE,0,0,LB LIVE POLO PROB 2 ML,5.04,1.25,10.0,6.36,0.751984,0.95085,4.1e-05,LIVE POLO,FRAGANCIAS,ACTIVO,202115.0
8613,202302,PE,CONSULTORA,MASIVO,1110_1187_365899_365899,999,VOLUMEN,200051249,10,COSMETICOS,A,LBEL,FRAGANCIAS,01,FRAGANCIAS,287,COLONIA MASCULINA,0,0,LB BLEU INTENSE 100ML,160.0,47.71,2.0,13099.33,0.701813,0.702686,0.002436,BLEU INTENSE,CABALLEROS,ANTES DE APARECER (NUEVO),202316.0
8626,202213,PE,CONSULTORA,MASIVO,1290_1388_328077_328077,999,VOLUMEN,200082170,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,041,NUTRITIVAS REVITALIZADORA,0,0,LB NOCTURNE 30ML,140.0,28.0,2.0,22258.74,0.8,0.794208,0.006981,NOCTURNE,PARA ROSTRO,ACTIVO,202016.0
8639,202302,PE,CONSULTORA,MASIVO,1120_1219_365931_365931,999,VOLUMEN,P0261096002,10,COSMETICOS,A,LBEL,MAQUILLAJE,02,MAQUILLAJE,020,BASE,0,0,LB BASE CLARITE ANTIMANCHAS 9G,117.0,52.9,1.0,20980.44,0.547863,0.547863,0.003518,SOLUTIONS,PARA ROSTRO,ACTIVO,202413.0
8640,202216,PE,CONSULTORA,MASIVO,1189_1321_344329_344329,999,VOLUMEN,200099538,10,COSMETICOS,A,LBEL,FRAGANCIAS,01,FRAGANCIAS,011,PERFUMES,0,0,LB CHIC 50ML,200.0,32.56,2.0,8168.11,0.8372,0.775256,0.002155,CHIC,DAMAS,ACTIVO,202103.0
8641,202311,PE,CONSULTORA,MASIVO,1045_1260_6372_6372,999,VOLUMEN,210102442,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,04,CUIDADO PERSONAL,232,AEROSOL,0,0,LB HOMME DESO SPRAY 125ML,44.0,13.72,4.0,31693.41,0.688182,0.688182,0.019665,L'BEL HOMME,DESODORANTES,A DESCONTINUAR BAJO ANALI,202303.0
8642,202403,PE,CONSULTORA,MASIVO,3344_3575_48673_48676,3,SET,P0280076000,10,COSMETICOS,A,LBEL,MAQUILLAJE,02,MAQUILLAJE,091,POLVOS,0,0,LB POLVOS CONTROL BRILLO 9G,100.0,26.99,1.0,68.61,0.7301,0.733157,3.5e-05,EFFET PARFAIT,PARA ROSTRO,INACTIVO,201401.0
8643,202402,PE,CONSULTORA,MASIVO,2556_2723_43887_43887,3,SET,200050979,10,COSMETICOS,A,LBEL,FRAGANCIAS,01,FRAGANCIAS,001,COLONIA Y O EAU DE TOILETE,0,0,LB MITHYKA 50ML,170.0,40.58,1.0,12277.23,0.761294,0.761304,0.002844,MITHYKA,DAMAS,Inactivo,
8646,202303,PE,CONSULTORA,MASIVO,1211_1284_370093_370093,999,VOLUMEN,200083596,10,COSMETICOS,A,LBEL,TRATAMIENTO CORPORAL,09,TRATAMIENTO CORPORAL,045,BRONCEADORES-BLOQUEADORES,0,0,LB DEFENSE ROS&CUE 80ML,104.0,31.22,4.0,143150.92,0.699808,0.699808,0.040145,DEFENSE TOTAL,CUERPO,DUAL PLANNING,202301.0
8651,202313,PE,CONSULTORA,MASIVO,1071_1120_14533_14533,999,VOLUMEN,200107822,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,04,CUIDADO PERSONAL,093,ADULTOS-NIÑOS(AS)-BEBES,0,0,LB EXPERTÉ AC DAÑOS 200 ML,46.0,16.47,4.0,2708.04,0.641957,0.641957,0.001445,EXPERTÉ,ACONDICIONADORES,ACTIVO,202302.0
8661,202205,PE,CONSULTORA,MASIVO,3513_3679_290814_290814,999,VOLUMEN,200072406,10,COSMETICOS,A,LBEL,CUIDADO PERSONAL,04,CUIDADO PERSONAL,366,ADULTOS,0,0,LB LBEL HOMME SHAMPOO 250ML,40.0,14.0,1.0,1103.02,0.65,0.747152,0.001183,L'BEL HOMME,SHAMPOO,ACTIVO,201401.0
8671,202314,PE,CONSULTORA,MASIVO,1376_1579_18858_18858,999,VOLUMEN,200105074,10,COSMETICOS,A,LBEL,FRAGANCIAS,12,MUESTRAS COSMETICOS,001,COLONIA Y O EAU DE TOILETE,0,0,LB LIVE POLO PROB 2 ML,1.9,1.37,4.0,2.32,0.278947,0.278947,4.4e-05,LIVE POLO,FRAGANCIAS,ACTIVO,202115.0
8673,202307,PE,CONSULTORA,MASIVO,4105_4386_394330_394330,999,VOLUMEN,200066831,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,037,LIMPIADORA-DEMAQUILLADORA,0,0,LB ESSENTIAL MICELAR 45ML,40.0,17.6,1.0,939.91,0.56,0.56,0.000464,ESSENTIAL,PARA ROSTRO,ACTIVO,201401.0
8675,202308,PE,CONSULTORA,MASIVO,4236_5025_4967_4967,999,VOLUMEN,200051255,10,COSMETICOS,A,LBEL,FRAGANCIAS,01,FRAGANCIAS,001,COLONIA Y O EAU DE TOILETE,0,0,LB HOMME 033 100ML,191.0,57.3,3.0,291.36,0.7,0.7,4.4e-05,HOMME 033,CABALLEROS,INACTIVO,201401.0
8688,202218,PE,CONSULTORA,MASIVO,3728_4020_358657_358657,1,INDIVIDUAL,200099198,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB BLEU SUPREME 90ML,160.0,49.9,1.0,3679.23,0.688125,0.705315,0.000632,BLEU SUPREME,CABALLEROS,ANTES DE APARECER (NUEVO),202301.0
8689,202208,PE,CONSULTORA,MASIVO,1202_1283_301962_301962,999,VOLUMEN,200051086,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,503,DEMAQUILLADORES,0,0,LB ESSENTIAL DEMAQ 125ML,76.0,24.97,4.0,20492.56,0.671447,0.671447,0.007273,ESSENTIAL,PARA ROSTRO,Inactivo,
8693,202208,PE,CONSULTORA,MASIVO,1212_1324_302008_302008,999,VOLUMEN,200101369,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB MITHYKA ELIXIR PARFUM 50 ML,165.0,0.0,2.0,0.0,1.0,0.763456,0.001277,MITHYKA ELIXIR,DAMAS,ACTIVO,202107.0
8695,202312,PE,CONSULTORA,MASIVO,1151_1219_10293_10293,999,VOLUMEN,200050979,10,COSMETICOS,A,LBEL,FRAGANCIAS,1,FRAGANCIAS,1,COLONIA Y O EAU DE TOILETE,0,0,LB MITHYKA 50ML,168.0,46.64,1.0,8340.83,0.722381,0.722421,0.001516,MITHYKA,DAMAS,Inactivo,
8707,202306,PE,CONSULTORA,MASIVO,1218_1645_385227_385227,2,SET,P0261051003,10,COSMETICOS,A,LBEL,MAQUILLAJE,2,MAQUILLAJE,20,BASE,0,0,LB BASE CONCENTRE TOTAL 27ML,136.0,48.5,1.0,12453.32,0.643382,0.647859,0.002235,CONCENTRE TOTAL,PARA ROSTRO,A DESCONTINUAR BAJO ANALI,202314.0
8709,202318,PE,CONSULTORA,MASIVO,1049_1126_34719_34719,1,INDIVIDUAL,200051086,10,COSMETICOS,A,LBEL,TRATAMIENTO FACIAL,10,TRATAMIENTO FACIAL,37,LIMPIADORA-DEMAQUILLADORA,0,0,LB ESSENTIAL DEMAQ 125ML,70.0,17.9,1.0,74257.04,0.744286,0.744286,0.035403,ESSENTIAL,PARA ROSTRO,Inactivo,
